"id"	"reviewer_id"	"reviewed_item_id"	"review_id"	"updated_time"	"creation_time"	"rating"
36872	547535	19480	703524	"2016-07-26 19:29:02"	"2016-07-26 19:29:02"	4
36750	547535	92978	703413	"2016-07-26 16:23:25"	"2016-07-26 16:23:25"	4
36776	547535	95585	703434	"2016-07-26 17:00:24"	"2016-07-26 17:00:24"	5
14691	547535	123481	676994	"2016-06-15 13:41:19"	"2016-06-15 13:41:19"	3
27344	547535	131335	693958	"2016-07-13 12:19:55"	"2016-07-13 12:19:55"	5
36815	547535	138547	703472	"2016-07-26 18:14:22"	"2016-07-26 18:14:22"	3
36763	547535	152883	703426	"2016-07-26 16:37:24"	"2016-07-26 16:37:24"	5
36708	547535	158891	703367	"2016-07-26 15:10:24"	"2016-07-26 15:10:24"	4
14695	547535	159359	677001	"2016-06-15 13:54:38"	"2016-06-15 13:54:38"	3
14698	547535	180651	677006	"2016-06-15 14:04:19"	"2016-06-15 14:04:19"	4
27451	547535	195462	694106	"2016-07-13 16:48:46"	"2016-07-13 16:48:46"	3
20755	547535	199007	686097	"2016-06-29 22:52:51"	"2016-06-29 22:52:51"	4
36726	547535	204448	703381	"2016-07-26 15:40:02"	"2016-07-26 15:40:02"	4
27402	547535	208244	694038	"2016-07-13 14:53:42"	"2016-07-13 14:53:42"	4
36846	547535	208373	703508	"2016-07-26 19:00:45"	"2016-07-26 19:00:45"	4
36611	547535	218090	703234	"2016-07-26 11:42:54"	"2016-07-26 11:42:54"	4
3801	547535	230063	648614	"2016-04-29 16:34:25"	"2016-04-29 16:34:25"	1
27420	547535	230177	694066	"2016-07-13 15:30:00"	"2016-07-13 15:30:00"	4
7510	547535	232660	658793	"2016-05-16 14:17:21"	"2016-05-16 14:17:21"	4
20609	547535	234097	685876	"2016-06-29 16:34:22"	"2016-06-29 16:34:22"	4
9535	547535	235105	664898	"2016-05-26 09:11:00"	"2016-05-26 09:11:00"	4
20686	547535	235923	685983	"2016-06-29 19:52:30"	"2016-06-29 19:52:30"	3
36730	547535	237680	703388	"2016-07-26 15:46:50"	"2016-07-26 15:46:50"	4
27429	547535	239546	694077	"2016-07-13 15:47:45"	"2016-07-13 15:47:45"	3
27408	547535	239883	694049	"2016-07-13 15:06:56"	"2016-07-13 15:06:56"	4
27386	547535	240134	694035	"2016-07-13 14:06:34"	"2016-07-13 14:06:34"	4
27381	547535	240467	694004	"2016-07-13 13:47:20"	"2016-07-13 13:47:20"	3
27375	547535	240507	693998	"2016-07-13 13:35:42"	"2016-07-13 13:35:42"	3
27340	547535	240642	693945	"2016-07-13 12:06:44"	"2016-07-13 12:06:44"	3
36718	547535	240952	703375	"2016-07-26 15:26:07"	"2016-07-26 15:26:04"	3
36586	547535	242212	703199	"2016-07-26 10:20:09"	"2016-07-26 10:20:09"	3
36828	547535	242457	703478	"2016-07-26 18:27:31"	"2016-07-26 18:27:31"	3
6951	548836	193444	657149	"2016-05-14 00:47:25"	"2016-05-14 00:47:19"	4
3795	548836	196939	648568	"2016-04-29 14:46:19"	"2016-04-29 14:46:19"	4
17650	550563	136294	681776	"2016-06-23 01:21:47"	"2016-06-23 01:21:47"	5
26286	552873	240396	0	"2016-07-11 08:46:42"	"2016-07-11 08:46:42"	1
14832	560772	12792	677193	"2016-06-15 19:35:18"	"2016-06-15 19:35:18"	5
14379	564426	237515	676498	"2016-06-14 13:06:46"	"2016-06-14 13:06:46"	3
28006	564426	240910	0	"2016-07-23 10:17:48"	"2016-07-14 19:28:40"	3
1590	565302	14816	640255	"2016-04-16 12:07:43"	"2016-04-16 12:07:43"	4
29584	568331	189420	0	"2016-07-17 15:08:10"	"2016-07-17 15:07:58"	3
2882	570955	210037	0	"2016-04-23 15:49:59"	"2016-04-23 15:49:59"	5
8212	571652	233233	660989	"2016-05-20 14:30:44"	"2016-05-20 14:30:32"	5
30785	580571	155396	0	"2016-07-18 23:03:52"	"2016-07-18 23:03:52"	2
23836	580571	190507	0	"2016-07-07 10:15:49"	"2016-07-07 10:15:49"	1
10314	581872	10954	671490	"2016-05-29 18:52:30"	"2016-05-29 18:52:30"	4
3940	581872	21148	648940	"2016-04-30 09:42:32"	"2016-04-30 09:42:30"	3
35739	583583	229223	702363	"2016-07-24 21:08:39"	"2016-07-24 21:08:39"	5
32343	584066	241486	699409	"2016-07-20 19:30:30"	"2016-07-20 19:15:48"	4
30230	586493	15286	697227	"2016-07-18 12:46:44"	"2016-07-18 12:46:44"	3
30213	586493	241374	697217	"2016-07-18 12:32:23"	"2016-07-18 12:32:23"	4
21858	587578	15438	0	"2016-07-02 19:21:33"	"2016-07-02 19:21:33"	5
11499	587578	15710	0	"2016-06-05 11:25:31"	"2016-06-05 11:25:31"	5
15092	587578	18913	0	"2016-06-17 15:35:51"	"2016-06-16 17:20:22"	5
29235	587578	23720	0	"2016-07-17 02:49:46"	"2016-07-17 02:49:46"	5
18259	587578	121339	0	"2016-06-24 14:22:10"	"2016-06-24 14:22:10"	5
21172	587578	124864	0	"2016-07-01 11:53:27"	"2016-07-01 11:53:27"	5
12226	587578	138618	0	"2016-06-08 10:36:31"	"2016-06-08 10:36:31"	5
23119	587578	143840	0	"2016-07-05 10:43:43"	"2016-07-05 10:43:43"	4
15006	587578	175915	0	"2016-06-16 13:03:37"	"2016-06-16 13:03:37"	4
16782	587578	193602	0	"2016-06-20 12:24:01"	"2016-06-20 12:24:01"	3
32948	587578	196986	0	"2016-07-21 15:27:43"	"2016-07-21 15:27:43"	5
9749	587578	206981	0	"2016-05-27 14:35:21"	"2016-05-27 14:35:21"	4
9747	587578	210053	0	"2016-05-27 14:13:59"	"2016-05-27 14:13:59"	4
15004	587578	222418	0	"2016-06-16 13:01:17"	"2016-06-16 13:01:17"	3
32962	587578	227309	0	"2016-07-21 15:59:42"	"2016-07-21 15:59:42"	5
16823	587578	230197	0	"2016-06-20 14:10:12"	"2016-06-20 14:10:12"	5
22354	589758	3581	688251	"2016-07-03 16:49:49"	"2016-07-03 16:49:49"	5
23074	589758	210120	689210	"2016-07-05 02:48:01"	"2016-07-05 02:48:01"	2
9337	591151	229107	0	"2016-05-24 23:21:10"	"2016-05-24 23:21:07"	5
4727	596301	26272	651160	"2016-05-03 17:30:04"	"2016-05-03 17:30:04"	3
35242	598402	10801	701893	"2016-07-24 13:00:09"	"2016-07-24 13:00:09"	2
34934	598402	21244	701665	"2016-07-24 03:45:46"	"2016-07-24 03:45:46"	3
34936	598402	27840	701667	"2016-07-24 03:56:56"	"2016-07-24 03:56:56"	4
34938	598402	57999	701669	"2016-07-24 04:07:59"	"2016-07-24 04:07:59"	3
34933	598402	153139	701664	"2016-07-24 03:41:55"	"2016-07-24 03:41:55"	3
35234	598402	187463	701891	"2016-07-24 12:55:28"	"2016-07-24 12:55:28"	4
2271	598786	102116	642894	"2016-04-19 16:41:11"	"2016-04-19 16:41:09"	4
14132	601637	138693	675993	"2016-06-13 16:44:03"	"2016-06-13 16:44:03"	5
25456	603873	139812	701901	"2016-07-10 00:03:58"	"2016-07-10 00:03:58"	4
22489	603873	160561	688416	"2016-07-03 20:24:53"	"2016-07-03 20:24:53"	4
35301	603873	212338	701942	"2016-07-24 13:45:57"	"2016-07-24 13:45:57"	5
35223	603873	221248	701892	"2016-07-24 12:49:10"	"2016-07-24 12:49:10"	3
22492	603873	239803	688435	"2016-07-03 20:53:44"	"2016-07-03 20:33:21"	4
35341	603873	242214	701983	"2016-07-24 14:24:41"	"2016-07-24 14:24:41"	4
35474	604320	222500	702058	"2016-07-24 16:04:43"	"2016-07-24 16:04:43"	4
15927	605912	154222	0	"2016-06-18 20:18:08"	"2016-06-18 20:18:01"	5
6031	607549	190011	0	"2016-05-08 20:57:23"	"2016-05-08 20:57:19"	5
6030	607549	215472	0	"2016-05-08 20:56:59"	"2016-05-08 20:56:53"	5
27123	607671	205989	0	"2016-07-12 20:56:50"	"2016-07-12 20:56:50"	3
30622	608751	2694	697639	"2016-07-18 20:08:03"	"2016-07-18 20:08:03"	4
30484	608751	7733	697511	"2016-07-18 17:32:19"	"2016-07-18 17:32:19"	4
36695	608751	22877	703342	"2016-07-26 14:38:23"	"2016-07-26 14:38:23"	4
30899	608751	35752	697942	"2016-07-19 08:54:47"	"2016-07-19 08:54:47"	4
36697	608751	52683	703347	"2016-07-26 14:51:14"	"2016-07-26 14:51:14"	3
32073	608751	132028	699133	"2016-07-20 14:21:47"	"2016-07-20 14:21:47"	4
36160	608751	154812	702720	"2016-07-25 13:31:27"	"2016-07-25 13:31:27"	3
33594	608751	193408	700421	"2016-07-22 13:22:16"	"2016-07-22 13:22:16"	4
31970	608751	219649	699035	"2016-07-20 12:25:27"	"2016-07-20 12:25:27"	4
31075	608751	232576	698141	"2016-07-19 12:57:27"	"2016-07-19 12:57:27"	3
35239	608751	232948	701895	"2016-07-24 12:59:35"	"2016-07-24 12:59:35"	4
31359	608751	233011	698420	"2016-07-19 17:07:17"	"2016-07-19 17:07:17"	3
31354	608751	234553	698412	"2016-07-19 16:59:50"	"2016-07-19 16:59:50"	3
30364	608751	241398	697372	"2016-07-18 14:54:49"	"2016-07-18 14:54:49"	3
5816	610644	15896	0	"2016-05-08 08:45:33"	"2016-05-08 08:45:33"	1
19087	612037	12632	683814	"2016-06-26 12:49:50"	"2016-06-26 12:49:50"	3
32584	612037	23784	699610	"2016-07-20 23:25:09"	"2016-07-20 23:25:09"	3
2779	612037	124299	0	"2016-04-22 22:31:13"	"2016-04-22 22:31:13"	4
30030	612037	151051	697018	"2016-07-18 00:19:56"	"2016-07-18 00:19:56"	2
19555	612037	191352	0	"2016-06-26 23:54:25"	"2016-06-26 23:54:25"	4
16602	612037	196180	680099	"2016-06-19 23:35:24"	"2016-06-19 23:35:24"	3
22189	613876	191035	695491	"2016-07-03 12:58:47"	"2016-07-03 12:58:47"	5
6254	614242	13190	655323	"2016-05-09 22:00:13"	"2016-05-09 22:00:13"	5
6256	614242	23323	655355	"2016-05-09 22:16:42"	"2016-05-09 22:16:42"	1
23533	618003	14	689801	"2016-07-06 13:33:16"	"2016-07-06 13:25:09"	2
17235	618003	880	681113	"2016-06-21 19:28:59"	"2016-06-21 19:16:06"	3
15912	618003	10169	678934	"2016-06-18 19:43:02"	"2016-06-18 19:43:02"	1
16933	618003	17510	680574	"2016-06-20 19:29:33"	"2016-06-20 19:29:33"	1
17050	618003	21148	680799	"2016-06-21 09:06:38"	"2016-06-21 09:06:38"	1
17080	618003	23883	680848	"2016-06-21 11:47:46"	"2016-06-21 11:47:46"	1
14484	618003	28222	680582	"2016-06-14 18:52:10"	"2016-06-14 18:52:10"	1
22369	618003	74804	688272	"2016-07-03 17:17:57"	"2016-07-03 17:17:57"	1
14008	618003	115835	675752	"2016-06-13 10:08:04"	"2016-06-13 10:08:04"	1
14004	618003	115839	675747	"2016-06-13 09:58:00"	"2016-06-13 09:58:00"	1
14003	618003	116872	675745	"2016-06-13 09:55:52"	"2016-06-13 09:55:52"	1
22394	618003	124930	688299	"2016-07-03 18:05:25"	"2016-07-03 18:05:25"	1
15836	618003	126894	678807	"2016-06-18 17:27:10"	"2016-06-18 17:27:10"	1
22395	618003	144378	688302	"2016-07-03 18:08:14"	"2016-07-03 18:08:14"	1
14005	618003	156481	675748	"2016-06-13 09:59:21"	"2016-06-13 09:59:21"	1
23140	618003	163221	689297	"2016-07-05 11:43:34"	"2016-07-05 11:43:34"	1
14006	618003	165557	675750	"2016-06-13 10:01:05"	"2016-06-13 10:01:05"	1
13601	618003	201038	675066	"2016-06-12 12:27:08"	"2016-06-12 12:27:08"	1
26295	618003	209094	692793	"2016-07-11 09:13:48"	"2016-07-11 09:13:48"	1
29970	618003	218015	696959	"2016-07-17 22:45:25"	"2016-07-17 22:45:25"	1
36648	618003	228572	703281	"2016-07-26 12:55:41"	"2016-07-26 12:55:41"	1
14482	618003	232766	0	"2016-06-14 18:46:02"	"2016-06-14 18:46:02"	1
3754	618536	2583	0	"2016-04-29 02:12:20"	"2016-04-29 02:12:15"	5
3655	618827	13326	648211	"2016-04-28 14:29:55"	"2016-04-28 14:29:55"	2
28192	623534	134449	694871	"2016-07-15 01:06:36"	"2016-07-15 01:06:36"	4
37095	625204	1743	703797	"2016-07-27 11:18:54"	"2016-07-27 11:18:54"	4
36850	625204	17125	703514	"2016-07-26 19:05:58"	"2016-07-26 19:05:58"	4
36835	625204	26113	703495	"2016-07-26 18:38:17"	"2016-07-26 18:38:17"	5
37040	625204	196284	703729	"2016-07-27 08:20:38"	"2016-07-27 08:20:38"	4
36949	625204	201176	703617	"2016-07-26 22:01:59"	"2016-07-26 22:01:49"	4
37112	625204	206895	703815	"2016-07-27 11:59:05"	"2016-07-27 11:59:05"	3
2269	627147	203990	0	"2016-04-19 16:37:08"	"2016-04-19 16:37:08"	5
6714	635828	17901	0	"2016-05-12 18:59:55"	"2016-05-12 18:59:55"	4
1039	636835	213324	0	"2016-04-14 08:05:54"	"2016-04-14 08:05:49"	5
33212	637715	205991	700132	"2016-07-21 21:46:09"	"2016-07-21 21:46:09"	5
33232	637715	232235	700151	"2016-07-21 22:09:41"	"2016-07-21 22:09:41"	5
30227	637715	239372	697233	"2016-07-18 12:45:19"	"2016-07-18 12:45:19"	5
12569	639504	118652	0	"2016-06-09 14:06:07"	"2016-06-09 14:06:07"	5
1197	640141	943	0	"2016-04-14 18:37:10"	"2016-04-14 18:37:07"	5
10857	640578	9948	0	"2016-06-01 20:18:44"	"2016-06-01 20:18:44"	5
30974	641710	192511	0	"2016-07-19 11:30:59"	"2016-07-19 11:30:59"	5
30823	643051	8795	0	"2016-07-19 00:27:50"	"2016-07-19 00:27:50"	5
1560	646029	168495	697887	"2016-04-16 03:50:19"	"2016-04-16 03:50:19"	5
37245	646029	232247	703938	"2016-07-27 16:25:19"	"2016-07-27 16:25:19"	1
20126	647887	237013	0	"2016-06-28 13:05:11"	"2016-06-28 13:05:11"	5
621	649614	124849	0	"2016-04-11 20:35:12"	"2016-04-11 20:35:12"	5
8438	652684	132365	0	"2016-05-21 12:37:26"	"2016-05-21 12:37:26"	3
29763	652684	216954	696719	"2016-07-17 18:49:20"	"2016-07-17 18:49:20"	2
21279	652726	3483	0	"2016-07-01 17:08:39"	"2016-07-01 17:08:39"	5
21283	652726	185904	0	"2016-07-01 17:12:26"	"2016-07-01 17:12:26"	5
8020	652908	228600	660311	"2016-05-19 13:31:55"	"2016-05-19 13:31:24"	5
34240	653589	133116	0	"2016-07-23 12:17:17"	"2016-07-23 11:55:45"	1
34246	653589	205340	701022	"2016-07-23 12:07:13"	"2016-07-23 12:07:13"	4
34963	653589	239147	701693	"2016-07-24 08:10:19"	"2016-07-24 08:10:19"	5
6850	659733	18516	0	"2016-05-13 17:47:22"	"2016-05-13 17:47:22"	1
13913	659733	158291	675574	"2016-06-12 21:59:29"	"2016-06-12 21:41:52"	5
1929	661226	192803	0	"2016-04-17 15:31:06"	"2016-04-17 15:31:06"	5
2774	661754	8336	0	"2016-04-22 21:34:09"	"2016-04-22 21:34:09"	5
25453	661754	236455	0	"2016-07-09 23:51:47"	"2016-07-09 23:51:47"	5
24426	661903	237107	690813	"2016-07-08 14:00:06"	"2016-07-08 14:00:06"	1
12779	662979	225310	673617	"2016-06-10 08:27:49"	"2016-06-10 08:27:49"	1
14816	662979	226506	0	"2016-06-15 18:53:15"	"2016-06-15 18:53:15"	3
16993	662979	238278	680695	"2016-06-20 22:15:37"	"2016-06-20 22:15:37"	3
7555	665709	232129	0	"2016-05-16 17:45:48"	"2016-05-16 17:45:48"	5
23510	668129	240021	689763	"2016-07-06 12:38:44"	"2016-07-06 12:38:44"	4
25001	669808	239561	691472	"2016-07-09 14:38:35"	"2016-07-09 14:38:28"	5
29019	671366	10643	0	"2016-07-16 19:45:47"	"2016-07-16 19:45:47"	5
17094	674425	3918	680868	"2016-06-21 12:38:00"	"2016-06-21 12:38:00"	4
14023	674425	14435	675796	"2016-06-13 11:46:53"	"2016-06-13 11:46:53"	4
36178	674425	224324	702747	"2016-07-25 14:00:41"	"2016-07-25 14:00:41"	3
28874	674425	230868	695682	"2016-07-16 15:50:35"	"2016-07-16 15:50:35"	3
1397	674568	228248	0	"2016-04-15 15:23:54"	"2016-04-15 15:23:49"	4
21793	675877	185928	687538	"2016-07-02 17:17:57"	"2016-07-02 17:17:57"	5
9610	677616	11324	665145	"2016-05-26 17:44:07"	"2016-05-26 17:44:07"	2
22445	677616	209609	688361	"2016-07-03 19:19:52"	"2016-07-03 19:19:52"	1
1505	677616	230995	639887	"2016-04-15 21:02:16"	"2016-04-15 21:02:12"	4
14244	677616	234014	676205	"2016-06-13 22:07:22"	"2016-06-13 22:07:22"	1
27617	677616	240842	694302	"2016-07-13 22:05:17"	"2016-07-13 22:05:15"	4
19650	677985	96764	684606	"2016-06-27 10:46:44"	"2016-06-27 10:46:44"	4
19654	677985	144497	684613	"2016-06-27 10:54:10"	"2016-06-27 10:54:10"	5
19642	677985	219898	684601	"2016-06-27 10:40:16"	"2016-06-27 10:40:16"	4
18006	679364	206586	0	"2016-06-23 19:04:21"	"2016-06-23 19:04:21"	5
11311	682818	236246	0	"2016-06-04 16:17:39"	"2016-06-04 16:17:39"	5
21350	683680	11889	0	"2016-07-01 20:00:51"	"2016-07-01 20:00:51"	5
37560	684148	2097	0	"2016-07-28 01:04:06"	"2016-07-28 01:04:06"	5
14599	684148	9000	0	"2016-06-14 18:31:48"	"2016-06-14 18:31:48"	4
11621	684148	9997	671058	"2016-06-05 17:16:31"	"2016-06-05 17:16:31"	3
8883	684148	23844	662896	"2016-05-22 19:21:08"	"2016-05-22 19:20:43"	4
22607	684148	122928	688592	"2016-07-03 23:43:35"	"2016-07-03 23:43:35"	4
35899	684148	205355	702487	"2016-07-24 23:23:43"	"2016-07-24 23:23:43"	5
13962	684148	206365	675644	"2016-06-12 23:55:59"	"2016-06-12 23:55:59"	5
19551	684148	208693	684474	"2016-06-26 23:40:24"	"2016-06-26 23:40:24"	4
19556	684148	215493	684490	"2016-06-26 23:54:46"	"2016-06-26 23:54:46"	5
37554	684148	221711	0	"2016-07-28 00:36:59"	"2016-07-28 00:36:59"	4
25488	684148	229321	696645	"2016-07-10 01:41:21"	"2016-07-10 01:41:21"	4
37547	684148	236012	0	"2016-07-28 00:18:44"	"2016-07-28 00:18:44"	4
22612	684148	237587	688599	"2016-07-03 23:46:51"	"2016-07-03 23:46:44"	3
37398	685429	242576	704261	"2016-07-27 19:51:56"	"2016-07-27 19:51:56"	5
31814	687172	958	0	"2016-07-20 06:14:55"	"2016-07-20 06:14:55"	4
1103	687172	131874	638405	"2016-04-14 13:09:10"	"2016-04-14 13:09:10"	4
31815	687172	239098	0	"2016-07-20 06:14:57"	"2016-07-20 06:14:57"	4
5541	687602	218460	0	"2016-05-07 00:18:05"	"2016-05-07 00:18:05"	4
27834	690706	219336	0	"2016-07-14 12:44:18"	"2016-07-14 12:44:18"	5
7108	690832	20911	657549	"2016-05-14 19:36:35"	"2016-05-14 19:36:35"	1
7130	690832	215077	657602	"2016-05-14 20:54:09"	"2016-05-14 20:54:09"	5
165	692220	188629	0	"2016-04-01 00:50:37"	"2016-04-01 00:50:37"	5
20556	693365	128930	685825	"2016-06-29 14:06:39"	"2016-06-29 14:06:39"	5
24590	693365	205138	0	"2016-07-08 20:08:18"	"2016-07-08 20:08:18"	5
37566	697690	119457	704325	"2016-07-28 01:44:42"	"2016-07-28 01:44:41"	4
35959	697690	142029	702555	"2016-07-25 06:02:12"	"2016-07-25 06:02:12"	3
37567	697690	191210	704327	"2016-07-28 01:44:47"	"2016-07-28 01:44:47"	4
3693	704603	232218	648284	"2016-04-28 18:22:09"	"2016-04-28 18:22:07"	3
24580	707877	125794	690980	"2016-07-08 19:45:54"	"2016-07-08 19:45:54"	4
21993	707877	146559	687807	"2016-07-02 23:20:04"	"2016-07-02 23:20:04"	5
25030	707877	166484	691473	"2016-07-09 15:13:51"	"2016-07-09 15:13:51"	4
24574	707877	204062	690968	"2016-07-08 19:32:59"	"2016-07-08 19:32:59"	4
29280	710576	233814	696217	"2016-07-17 09:08:50"	"2016-07-17 09:08:50"	5
24895	710960	197684	0	"2016-07-09 12:07:37"	"2016-07-09 12:07:37"	5
3835	712064	160082	648691	"2016-04-29 19:13:45"	"2016-04-29 19:13:45"	1
3838	712064	162651	648698	"2016-04-29 19:26:21"	"2016-04-29 19:26:21"	5
11357	712378	190420	670359	"2016-06-04 18:46:30"	"2016-06-04 18:46:30"	5
23509	717084	24651	0	"2016-07-06 12:38:37"	"2016-07-06 12:38:37"	5
16524	719569	132396	0	"2016-06-19 21:24:02"	"2016-06-19 21:24:02"	5
7768	723810	233121	659589	"2016-05-17 21:17:00"	"2016-05-17 21:17:00"	5
9864	723810	238558	0	"2016-05-28 09:10:43"	"2016-05-28 09:10:43"	5
33152	727048	5316	700066	"2016-07-21 20:38:47"	"2016-07-21 20:38:47"	3
37221	728148	147727	0	"2016-07-27 15:52:05"	"2016-07-27 15:52:05"	5
10613	733928	150050	668116	"2016-05-31 12:55:49"	"2016-05-31 12:55:49"	2
4355	734565	3792	650133	"2016-05-01 22:13:50"	"2016-05-01 22:13:47"	3
4353	734565	21778	650123	"2016-05-01 22:05:53"	"2016-05-01 22:05:48"	4
29458	738016	7686	696371	"2016-07-17 12:57:11"	"2016-07-17 12:57:11"	4
30573	738016	12272	697584	"2016-07-18 19:07:13"	"2016-07-18 19:07:13"	4
33254	738016	70338	700190	"2016-07-21 22:55:13"	"2016-07-21 22:55:13"	4
30567	738016	182087	697574	"2016-07-18 19:02:27"	"2016-07-18 19:02:27"	4
36268	738016	182728	702863	"2016-07-25 16:57:15"	"2016-07-25 16:57:15"	5
31957	738016	189964	699019	"2016-07-20 12:10:15"	"2016-07-20 12:10:15"	4
27415	738016	192345	694051	"2016-07-13 15:17:02"	"2016-07-13 15:17:02"	4
24456	738016	240153	690849	"2016-07-08 15:16:43"	"2016-07-08 15:16:43"	4
4718	739697	86004	651143	"2016-05-03 16:43:13"	"2016-05-03 16:43:11"	3
18627	739697	119479	683091	"2016-06-25 13:37:09"	"2016-06-25 13:36:54"	4
25502	739697	131042	691917	"2016-07-10 06:44:12"	"2016-07-10 06:44:12"	3
21866	743506	9045	0	"2016-07-02 19:35:46"	"2016-07-02 19:35:46"	4
25942	743506	24525	0	"2016-07-10 18:21:29"	"2016-07-10 18:21:29"	4
25668	743506	58025	692049	"2016-07-10 12:14:49"	"2016-07-10 12:14:49"	4
28852	743506	119949	0	"2016-07-16 15:14:57"	"2016-07-16 15:14:57"	3
30862	743506	140667	697891	"2016-07-19 04:15:10"	"2016-07-19 04:15:10"	3
2822	744348	120321	645037	"2016-04-23 10:31:25"	"2016-04-23 10:31:25"	4
2821	744348	125092	645031	"2016-04-23 10:23:53"	"2016-04-23 10:23:49"	5
23682	744602	12407	0	"2016-07-06 20:40:27"	"2016-07-06 20:40:27"	4
22452	747152	135366	0	"2016-07-03 19:36:10"	"2016-07-03 19:36:10"	5
2190	748781	126142	0	"2016-04-18 22:18:59"	"2016-04-18 22:18:59"	5
13990	749269	136316	675723	"2016-06-13 08:18:22"	"2016-06-13 08:18:17"	5
30802	753740	149654	0	"2016-07-18 23:39:44"	"2016-07-18 23:39:44"	5
34501	756108	17644	0	"2016-07-23 17:29:03"	"2016-07-23 17:29:03"	4
3368	756650	210378	647347	"2016-04-26 14:47:48"	"2016-04-26 14:47:44"	4
32970	757479	22168	699931	"2016-07-21 16:13:05"	"2016-07-21 16:12:37"	4
22738	757479	239843	688771	"2016-07-04 12:41:46"	"2016-07-04 12:41:46"	1
23763	758859	2707	690113	"2016-07-07 01:52:53"	"2016-07-07 01:52:53"	4
23764	758859	3618	690114	"2016-07-07 01:59:09"	"2016-07-07 01:59:02"	4
23769	758859	102187	690118	"2016-07-07 02:17:18"	"2016-07-07 02:17:11"	4
23768	758859	186144	690117	"2016-07-07 02:10:30"	"2016-07-07 02:10:30"	3
23770	758859	188041	0	"2016-07-07 02:25:50"	"2016-07-07 02:25:50"	3
16144	758859	191223	679576	"2016-06-19 08:39:59"	"2016-06-19 08:39:59"	4
23653	758859	208126	689953	"2016-07-06 19:36:44"	"2016-07-06 19:36:44"	4
25332	758859	213559	691738	"2016-07-09 20:39:14"	"2016-07-09 20:39:14"	2
26035	758859	214446	692470	"2016-07-10 19:57:26"	"2016-07-10 19:57:26"	5
23762	758859	226480	690112	"2016-07-07 01:45:00"	"2016-07-07 01:45:00"	3
23765	758859	229531	690115	"2016-07-07 02:05:47"	"2016-07-07 02:05:38"	3
17389	758859	238450	681411	"2016-06-22 13:15:55"	"2016-06-22 13:15:55"	3
24121	758859	240187	690459	"2016-07-07 20:52:47"	"2016-07-07 20:52:47"	4
15707	763539	147802	0	"2016-06-18 13:34:42"	"2016-06-18 13:34:42"	5
24534	769866	8034	690921	"2016-07-08 18:13:24"	"2016-07-08 18:13:24"	5
25944	769866	8246	692377	"2016-07-10 18:25:50"	"2016-07-10 18:25:49"	4
34736	772683	203990	0	"2016-07-23 21:10:31"	"2016-07-23 21:09:51"	5
22526	773991	232734	688486	"2016-07-03 21:32:48"	"2016-07-03 21:32:48"	4
3118	774735	224104	0	"2016-04-24 18:46:46"	"2016-04-24 18:46:46"	2
12977	777610	230262	675209	"2016-06-12 15:18:56"	"2016-06-10 20:03:17"	3
884	779373	229695	0	"2016-04-13 13:38:40"	"2016-04-13 13:38:40"	3
5608	781877	1790	653513	"2016-05-07 13:09:59"	"2016-05-07 13:09:59"	1
24499	783097	1232	690890	"2016-07-08 17:25:10"	"2016-07-08 17:25:10"	3
24522	783097	5288	690910	"2016-07-08 18:02:27"	"2016-07-08 18:02:27"	4
25308	783097	15981	0	"2016-07-09 20:26:52"	"2016-07-09 20:26:52"	4
24540	783097	21625	690933	"2016-07-08 18:22:49"	"2016-07-08 18:22:49"	4
24717	783097	59491	691142	"2016-07-08 23:49:23"	"2016-07-08 23:49:23"	4
24613	783097	157065	691015	"2016-07-08 20:37:55"	"2016-07-08 20:37:55"	4
25183	783097	166771	0	"2016-07-09 18:12:38"	"2016-07-09 18:12:38"	3
24488	783097	228943	0	"2016-07-08 16:45:20"	"2016-07-08 16:45:20"	2
24636	783097	230862	691036	"2016-07-08 21:18:04"	"2016-07-08 21:18:04"	3
24735	783097	234427	691159	"2016-07-09 00:35:53"	"2016-07-09 00:35:53"	3
24494	783097	240276	690884	"2016-07-08 17:03:20"	"2016-07-08 17:03:20"	4
24554	783097	240292	690963	"2016-07-08 19:02:21"	"2016-07-08 19:02:21"	4
24651	783097	240313	691052	"2016-07-08 21:43:41"	"2016-07-08 21:43:41"	4
24857	783097	240334	691312	"2016-07-09 11:10:42"	"2016-07-09 11:10:42"	4
24963	783097	240361	691423	"2016-07-09 13:42:01"	"2016-07-09 13:42:01"	4
25154	783097	240385	691599	"2016-07-09 17:27:52"	"2016-07-09 17:27:52"	3
17749	784082	202095	681921	"2016-06-23 13:18:41"	"2016-06-23 13:18:41"	5
10342	784309	184781	667305	"2016-05-29 20:46:13"	"2016-05-29 20:46:13"	5
13230	791265	133260	674411	"2016-06-11 14:47:17"	"2016-06-11 14:47:17"	4
13248	791265	165501	674449	"2016-06-11 15:18:04"	"2016-06-11 15:18:04"	4
13539	791265	228602	674993	"2016-06-12 10:50:17"	"2016-06-12 10:50:17"	4
11716	791651	216141	0	"2016-06-05 22:35:29"	"2016-06-05 22:35:29"	5
6695	794467	10827	656465	"2016-05-12 17:25:55"	"2016-05-12 17:25:55"	4
27770	794467	11361	694454	"2016-07-14 10:46:49"	"2016-07-14 10:46:49"	4
8926	794467	12556	663071	"2016-05-22 22:16:40"	"2016-05-22 22:16:40"	3
9061	794467	13667	663484	"2016-05-23 16:43:13"	"2016-05-23 16:43:13"	3
